dataset,cascade_id,label,y_false,final_size,final_depth,reach_target,window_type,window_value,not_reached_k,early_n_nodes,early_depth,avg_root_distance,early_width,branching_factor,internal_node_share,leaf_fraction,outdegree_entropy,structural_virality_proxy
twitter16,614604580601597953,true,0,237,4,5.472270673671475,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,614605997953404929,true,0,396,2,5.983936280687191,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,614605997953404929,true,0,396,2,5.983936280687191,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,614605997953404929,true,0,396,2,5.983936280687191,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,614607711368519680,true,0,310,5,5.739792912179234,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,614607711368519680,true,0,310,5,5.739792912179234,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,614607711368519680,true,0,310,5,5.739792912179234,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,614608936491188225,true,0,971,4,6.879355804460439,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,614608936491188225,true,0,971,4,6.879355804460439,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,614608936491188225,true,0,971,4,6.879355804460439,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,614609560658161664,true,0,922,5,6.827629234502852,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,614609560658161664,true,0,922,5,6.827629234502852,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,614609560658161664,true,0,922,5,6.827629234502852,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,614610102927147008,true,0,378,4,5.937536205082426,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,614610102927147008,true,0,378,4,5.937536205082426,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,614610102927147008,true,0,378,4,5.937536205082426,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,614610364702044164,true,0,467,5,6.148468295917647,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,614610364702044164,true,0,467,5,6.148468295917647,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,614610364702044164,true,0,467,5,6.148468295917647,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,614610920782888960,true,0,2822,6,7.945555428253489,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,614610920782888960,true,0,2822,6,7.945555428253489,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,614610920782888960,true,0,2822,6,7.945555428253489,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,614614133410033664,true,0,644,4,6.4692503167957724,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,614614133410033664,true,0,644,4,6.4692503167957724,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,614614133410033664,true,0,644,4,6.4692503167957724,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,614615157730357248,true,0,180,3,5.198497031265826,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,614615157730357248,true,0,180,3,5.198497031265826,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,614615157730357248,true,0,180,3,5.198497031265826,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,614616994499788800,true,0,252,4,5.53338948872752,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,614616994499788800,true,0,252,4,5.53338948872752,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,614616994499788800,true,0,252,4,5.53338948872752,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,614617234942656512,true,0,2443,7,7.8013913202914855,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,614617234942656512,true,0,2443,7,7.8013913202914855,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,614617234942656512,true,0,2443,7,7.8013913202914855,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,614618682543616000,true,0,365,3,5.902633333401366,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,614618682543616000,true,0,365,3,5.902633333401366,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,614618682543616000,true,0,365,3,5.902633333401366,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,614620298877513729,true,0,832,8,6.725033642166843,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,614620298877513729,true,0,832,8,6.725033642166843,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,614620298877513729,true,0,832,8,6.725033642166843,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,614624331717545984,true,0,371,5,5.918893854273146,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,614624331717545984,true,0,371,5,5.918893854273146,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,614624331717545984,true,0,371,5,5.918893854273146,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,614626710248534016,true,0,201,2,5.308267697401205,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,614626710248534016,true,0,201,2,5.308267697401205,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,614626710248534016,true,0,201,2,5.308267697401205,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,614628136634949632,true,0,187,3,5.236441962829949,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,614628136634949632,true,0,187,3,5.236441962829949,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,614628136634949632,true,0,187,3,5.236441962829949,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,614628865353351168,true,0,395,4,5.981414211254481,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,614628865353351168,true,0,395,4,5.981414211254481,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,614628865353351168,true,0,395,4,5.981414211254481,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,614638036593299456,true,0,273,4,5.6131281063880705,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,614638036593299456,true,0,273,4,5.6131281063880705,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,614638036593299456,true,0,273,4,5.6131281063880705,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,614645853291155457,true,0,175,3,5.170483995038151,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,614645853291155457,true,0,175,3,5.170483995038151,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,614645853291155457,true,0,175,3,5.170483995038151,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,614648099542204416,true,0,255,3,5.545177444479562,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,614648099542204416,true,0,255,3,5.545177444479562,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,614648099542204416,true,0,255,3,5.545177444479562,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,614650850393391104,true,0,141,2,4.955827057601261,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,614650850393391104,true,0,141,2,4.955827057601261,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,614650850393391104,true,0,141,2,4.955827057601261,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,614671961801785344,true,0,233,3,5.455321115357702,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,614671961801785344,true,0,233,3,5.455321115357702,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,614671961801785344,true,0,233,3,5.455321115357702,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,614702244001382400,true,0,405,4,6.0063531596017325,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,614702244001382400,true,0,405,4,6.0063531596017325,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,614702244001382400,true,0,405,4,6.0063531596017325,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,614790312955904000,true,0,880,4,6.78105762593618,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,614790312955904000,true,0,880,4,6.78105762593618,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,614790312955904000,true,0,880,4,6.78105762593618,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,614891047886434304,true,0,170,3,5.14166355650266,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,614891047886434304,true,0,170,3,5.14166355650266,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,614891047886434304,true,0,170,3,5.14166355650266,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,615346611955183616,false,1,167,4,5.123963979403259,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,615346611955183616,false,1,167,4,5.123963979403259,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,615346611955183616,false,1,167,4,5.123963979403259,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,615494435074363392,true,0,1362,4,7.217443431696533,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,615494435074363392,true,0,1362,4,7.217443431696533,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,615494435074363392,true,0,1362,4,7.217443431696533,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,615592870540488704,true,0,665,4,6.501289670540389,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,615592870540488704,true,0,665,4,6.501289670540389,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,615592870540488704,true,0,665,4,6.501289670540389,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,615689290706595840,true,0,357,2,5.8805329864007,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,615689290706595840,true,0,357,2,5.8805329864007,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,615689290706595840,true,0,357,2,5.8805329864007,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,615840865815298048,true,0,368,2,5.910796644040527,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,615840865815298048,true,0,368,2,5.910796644040527,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,615840865815298048,true,0,368,2,5.910796644040527,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,616311563071434753,true,0,489,6,6.194405391104672,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,616311563071434753,true,0,489,6,6.194405391104672,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,616311563071434753,true,0,489,6,6.194405391104672,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,616421546702336000,true,0,176,3,5.176149732573829,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,616421546702336000,true,0,176,3,5.176149732573829,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,616421546702336000,true,0,176,3,5.176149732573829,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,616481759329427456,true,0,539,3,6.29156913955832,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,616481759329427456,true,0,539,3,6.29156913955832,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,616481759329427456,true,0,539,3,6.29156913955832,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,616765822095261700,true,0,174,1,5.1647859739235145,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,616765822095261700,true,0,174,1,5.1647859739235145,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,616765822095261700,true,0,174,1,5.1647859739235145,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,618192748735299584,false,1,291,4,5.676753802268282,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,618192748735299584,false,1,291,4,5.676753802268282,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,618192748735299584,false,1,291,4,5.676753802268282,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,618449248179191808,false,1,276,5,5.6240175061873385,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,618449248179191808,false,1,276,5,5.6240175061873385,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,618449248179191808,false,1,276,5,5.6240175061873385,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,618804516578680832,false,1,231,3,5.44673737166631,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,618804516578680832,false,1,231,3,5.44673737166631,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,618804516578680832,false,1,231,3,5.44673737166631,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,618805892222468096,false,1,170,7,5.14166355650266,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,618805892222468096,false,1,170,7,5.14166355650266,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,618805892222468096,false,1,170,7,5.14166355650266,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,619242759359037440,true,0,2086,4,7.643482907077201,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,619242759359037440,true,0,2086,4,7.643482907077201,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,619242759359037440,true,0,2086,4,7.643482907077201,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,620367840902782976,false,1,120,3,4.795790545596741,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,620367840902782976,false,1,120,3,4.795790545596741,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,620367840902782976,false,1,120,3,4.795790545596741,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,620835698514464768,false,1,96,2,4.574710978503383,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,620835698514464768,false,1,96,2,4.574710978503383,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,620835698514464768,false,1,96,2,4.574710978503383,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,620916279608651776,false,1,389,5,5.966146739123692,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,620916279608651776,false,1,389,5,5.966146739123692,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,620916279608651776,false,1,389,5,5.966146739123692,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,620971220301787136,false,1,158,2,5.0689042022202315,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,620971220301787136,false,1,158,2,5.0689042022202315,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,620971220301787136,false,1,158,2,5.0689042022202315,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,622858454949040128,false,1,486,5,6.18826412308259,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,622858454949040128,false,1,486,5,6.18826412308259,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,622858454949040128,false,1,486,5,6.18826412308259,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,622891631293935616,false,1,195,2,5.278114659230517,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,622891631293935616,false,1,195,2,5.278114659230517,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,622891631293935616,false,1,195,2,5.278114659230517,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,623533663947517952,true,0,1132,7,7.0326242610280065,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,623533663947517952,true,0,1132,7,7.0326242610280065,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,623533663947517952,true,0,1132,7,7.0326242610280065,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,623599854661541888,true,0,181,3,5.204006687076795,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,623599854661541888,true,0,181,3,5.204006687076795,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,623599854661541888,true,0,181,3,5.204006687076795,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,623818627054206977,false,1,326,5,5.7899601708972535,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,623818627054206977,false,1,326,5,5.7899601708972535,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,623818627054206977,false,1,326,5,5.7899601708972535,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,626516248206135296,false,1,182,4,5.209486152841421,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,626516248206135296,false,1,182,4,5.209486152841421,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,626516248206135296,false,1,182,4,5.209486152841421,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,626546123713474560,false,1,318,5,5.765191102784844,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,626546123713474560,false,1,318,5,5.765191102784844,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,626546123713474560,false,1,318,5,5.765191102784844,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,626642648179159040,false,1,367,4,5.908082938168931,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,626642648179159040,false,1,367,4,5.908082938168931,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,626642648179159040,false,1,367,4,5.908082938168931,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,626739062792032256,false,1,268,4,5.594711379601839,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,626739062792032256,false,1,268,4,5.594711379601839,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,626739062792032256,false,1,268,4,5.594711379601839,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,626770498328895488,false,1,210,5,5.351858133476067,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,626770498328895488,false,1,210,5,5.351858133476067,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,626770498328895488,false,1,210,5,5.351858133476067,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,626897206717624320,false,1,74,2,4.31748811353631,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,626897206717624320,false,1,74,2,4.31748811353631,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,626897206717624320,false,1,74,2,4.31748811353631,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,626898253900943360,false,1,1365,4,7.2196420401307355,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,626898253900943360,false,1,1365,4,7.2196420401307355,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,626898253900943360,false,1,1365,4,7.2196420401307355,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,626901072209121282,false,1,211,3,5.356586274672012,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
twitter16,626901072209121282,false,1,211,3,5.356586274672012,k,20,False,20,1,0.95,19,19.0,0.05,0.95,0.28639695711595625,1.9
twitter16,626901072209121282,false,1,211,3,5.356586274672012,k,50,False,50,1,0.98,49,49.0,0.02,0.98,0.14144054254182067,1.96
twitter16,627828211003469825,false,1,220,4,5.3981627015177525,k,10,False,10,1,0.9,9,9.0,0.1,0.9,0.4689955935892812,1.8
